library_id	external_id	library_type	number_of_lanes_aggregated	sequenced_reads	preparation_id
CSM67UEA_C3005C15_MTX	CSM67UEA	metatranscriptomics		8724366.0	CSM67UEA_C3005C15_MTX
CSM67UEI_C3005C19_MTX	CSM67UEI	metatranscriptomics		14278892.0	CSM67UEI_C3005C19_MTX
CSM79HO1_C3005C20_MTX	CSM79HO1	metatranscriptomics		6807791.0	CSM79HO1_C3005C20_MTX
CSM5MCTZ_P_G89322	CSM5MCTZ_P	metatranscriptomics	6.0	16569288.0	CSM5MCTZ_G89322
CSM5MCUG_P_G89333	CSM5MCUG_P	metatranscriptomics	6.0	16801614.0	CSM5MCUG_G89333
CSM5MCUK_P_G89343	CSM5MCUK_P	metatranscriptomics	6.0	1307687.0	CSM5MCUK_G89343
CSM5MCUO_C3006C6_MTX	CSM5MCUO	metatranscriptomics		11518483.0	CSM5MCUO_C3006C6_MTX
CSM5MCX3_C3006C9_MTX	CSM5MCX3	metatranscriptomics		9054952.0	CSM5MCX3_C3006C9_MTX
CSM67UFZ_C3006C14_MTX	CSM67UFZ	metatranscriptomics		11351169.0	CSM67UFZ_C3006C14_MTX
CSM79HMT_C3006C22_MTX	CSM79HMT	metatranscriptomics		6668300.0	CSM79HMT_C3006C22_MTX
CSM5MCV1_P_G89336	CSM5MCV1_P	metatranscriptomics	6.0	37239782.0	CSM5MCV1_G89336
CSM5MCU4_P_G89356	CSM5MCU4_P	metatranscriptomics	6.0	12282890.0	CSM5MCU4_G89356
CSM5MCW6_C3008C5_MTX	CSM5MCW6	metatranscriptomics		5474710.0	CSM5MCW6_C3008C5_MTX
CSM5MCZ3_C3008C9_MTX	CSM5MCZ3	metatranscriptomics		11133270.0	CSM5MCZ3_C3008C9_MTX
CSM79HKT_C3008C17_MTX	CSM79HKT	metatranscriptomics		8715602.0	CSM79HKT_C3008C17_MTX
CSM79HQF_C3008C22_MTX	CSM79HQF	metatranscriptomics		2819804.0	CSM79HQF_C3008C22_MTX
CSM5MCWC_C3009C4_MTX	CSM5MCWC	metatranscriptomics		4219480.0	CSM5MCWC_C3009C4_MTX
CSM5MCWE_C3009C5_MTX	CSM5MCWE	metatranscriptomics		27281750.0	CSM5MCWE_C3009C5_MTX
CSM67UAA_C3009C9_MTX	CSM67UAA	metatranscriptomics		33664289.0	CSM67UAA_C3009C9_MTX
CSM79HI3_C3009C13_MTX	CSM79HI3	metatranscriptomics		58460667.0	CSM79HI3_C3009C13_MTX
CSM79HI7_C3009C15_MTX	CSM79HI7	metatranscriptomics		13255905.0	CSM79HI7_C3009C15_MTX
CSM79HIB_C3009C18_MTX	CSM79HIB	metatranscriptomics		25128529.0	CSM79HIB_C3009C18_MTX
CSM7KOJG_C3009C20_MTX	CSM7KOJG	metatranscriptomics		30052561.0	CSM7KOJG_C3009C20_MTX
CSM7KOJO_C3009C24_MTX	CSM7KOJO	metatranscriptomics		22979392.0	CSM7KOJO_C3009C24_MTX
CSM5MCXT_C3010C2_MTX	CSM5MCXT	metatranscriptomics		19945436.0	CSM5MCXT_C3010C2_MTX
CSM5MCY2_C3010C6_MTX	CSM5MCY2	metatranscriptomics		13350222.0	CSM5MCY2_C3010C6_MTX
CSM67UCK_C3010C9_MTX	CSM67UCK	metatranscriptomics		6493035.0	CSM67UCK_C3010C9_MTX
CSM79HKB_C3010C13_MTX	CSM79HKB	metatranscriptomics		8751422.0	CSM79HKB_C3010C13_MTX
CSM7KOL4_C3010C19_MTX	CSM7KOL4	metatranscriptomics		4499285.0	CSM7KOL4_C3010C19_MTX
CSM7KOLA_C3010C22_MTX	CSM7KOLA	metatranscriptomics		19625149.0	CSM7KOLA_C3010C22_MTX
CSM7KOLE_C3010C24_MTX	CSM7KOLE	metatranscriptomics		18583062.0	CSM7KOLE_C3010C24_MTX
CSM67UEW_C3011C9_MTX	CSM67UEW	metatranscriptomics		112264.0	CSM67UEW_C3011C9_MTX
CSM67UEW_TR_C3011C9_MTX	CSM67UEW_TR	metatranscriptomics		35112762.0	CSM67UEW_C3011C9_MTX
CSM67UF5_C3011C11_MTX	CSM67UF5	metatranscriptomics		2599607.0	CSM67UF5_C3011C11_MTX
CSM7KOMP_C3011C21_MTX	CSM7KOMP	metatranscriptomics		90527.0	CSM7KOMP_C3011C21_MTX
CSM7KOMT_C3011C23_MTX	CSM7KOMT	metatranscriptomics		8689769.0	CSM7KOMT_C3011C23_MTX
CSM5MCZB_C3012C2_MTX	CSM5MCZB	metatranscriptomics		11330841.0	CSM5MCZB_C3012C2_MTX
CSM5MCZD_C3012C3_MTX	CSM5MCZD	metatranscriptomics		5284869.0	CSM5MCZD_C3012C3_MTX
CSM5MCZF_C3012C4_MTX	CSM5MCZF	metatranscriptomics		5082800.0	CSM5MCZF_C3012C4_MTX
CSM67U9D_C3012C6_MTX	CSM67U9D	metatranscriptomics		9567295.0	CSM67U9D_C3012C6_MTX
CSM67UGO_C3012C9_MTX	CSM67UGO	metatranscriptomics		7038043.0	CSM67UGO_C3012C9_MTX
CSM79HOL_C3012C14_MTX	CSM79HOL	metatranscriptomics		10863255.0	CSM79HOL_C3012C14_MTX
CSM7KON2_C3012C21_MTX	CSM7KON2	metatranscriptomics		22504429.0	CSM7KON2_C3012C21_MTX
CSM7KON8_C3012C24_MTX	CSM7KON8	metatranscriptomics		86153.0	CSM7KON8_C3012C24_MTX
CSM67U9H_C3013C2_MTX	CSM67U9H	metatranscriptomics		9835364.0	CSM67U9H_C3013C2_MTX
CSM79HGF_C3013C8_MTX	CSM79HGF	metatranscriptomics		6404652.0	CSM79HGF_C3013C8_MTX
CSM79HPK_C3013C13_MTX	CSM79HPK	metatranscriptomics		37246303.0	CSM79HPK_C3013C13_MTX
CSM79HPS_C3013C16_MTX	CSM79HPS	metatranscriptomics		3836445.0	CSM79HPS_C3013C16_MTX
CSM7KONU_C3013C21_MTX	CSM7KONU	metatranscriptomics		1968654.0	CSM7KONU_C3013C21_MTX
CSM67UAK_C3015C2_MTX	CSM67UAK	metatranscriptomics		4220893.0	CSM67UAK_C3015C2_MTX
CSM67UAM_C3015C3_MTX	CSM67UAM	metatranscriptomics		6171483.0	CSM67UAM_C3015C3_MTX
CSM67UAO_C3015C4_MTX	CSM67UAO	metatranscriptomics		13787578.0	CSM67UAO_C3015C4_MTX
CSM79HID_C3015C7_MTX	CSM79HID	metatranscriptomics		4340655.0	CSM79HID_C3015C7_MTX
CSM79HIF_C3015C8_MTX	CSM79HIF	metatranscriptomics		11860276.0	CSM79HIF_C3015C8_MTX
CSM79HIJ_C3015C10_MTX	CSM79HIJ	metatranscriptomics		10417911.0	CSM79HIJ_C3015C10_MTX
CSM79HIL_C3015C11_MTX	CSM79HIL	metatranscriptomics		9082166.0	CSM79HIL_C3015C11_MTX
CSM79HIN_C3015C12_MTX	CSM79HIN	metatranscriptomics		2186903.0	CSM79HIN_C3015C12_MTX
CSM7KOJU_C3015C15_MTX	CSM7KOJU	metatranscriptomics		7094133.0	CSM7KOJU_C3015C15_MTX
CSM7KOJW_C3015C16_MTX	CSM7KOJW	metatranscriptomics		7764046.0	CSM7KOJW_C3015C16_MTX
CSM7KOJY_C3015C17_MTX	CSM7KOJY	metatranscriptomics		10930942.0	CSM7KOJY_C3015C17_MTX
CSM7KOPI_C3015C20_MTX	CSM7KOPI	metatranscriptomics		10625059.0	CSM7KOPI_C3015C20_MTX
CSM7KOPK_C3015C21_MTX	CSM7KOPK	metatranscriptomics		15058244.0	CSM7KOPK_C3015C21_MTX
CSM7KOPM_C3015C22_MTX	CSM7KOPM	metatranscriptomics		8973943.0	CSM7KOPM_C3015C22_MTX
CSM7KOPO_C3015C23_MTX	CSM7KOPO	metatranscriptomics		13524742.0	CSM7KOPO_C3015C23_MTX
CSM67UAU_C3016C2_MTX	CSM67UAU	metatranscriptomics		8303557.0	CSM67UAU_C3016C2_MTX
CSM67UAW_C3016C3_MTX	CSM67UAW	metatranscriptomics		2349380.0	CSM67UAW_C3016C3_MTX
CSM67UAY_C3016C4_MTX	CSM67UAY	metatranscriptomics		4627217.0	CSM67UAY_C3016C4_MTX
CSM67UB3_C3016C6_MTX	CSM67UB3	metatranscriptomics		2382547.0	CSM67UB3_C3016C6_MTX
CSM79HIR_C3016C8_MTX	CSM79HIR	metatranscriptomics		9301116.0	CSM79HIR_C3016C8_MTX
CSM79HIT_C3016C9_MTX	CSM79HIT	metatranscriptomics		4908624.0	CSM79HIT_C3016C9_MTX
CSM79HIV_C3016C10_MTX	CSM79HIV	metatranscriptomics		9866658.0	CSM79HIV_C3016C10_MTX
CSM79HIX_C3016C11_MTX	CSM79HIX	metatranscriptomics		11450982.0	CSM79HIX_C3016C11_MTX
CSM79HIZ_C3016C12_MTX	CSM79HIZ	metatranscriptomics		15457836.0	CSM79HIZ_C3016C12_MTX
CSM7KOK5_C3016C14_MTX	CSM7KOK5	metatranscriptomics		12008586.0	CSM7KOK5_C3016C14_MTX
CSM7KOKB_C3016C17_MTX	CSM7KOKB	metatranscriptomics		22936315.0	CSM7KOKB_C3016C17_MTX
CSM7KOKD_C3016C18_MTX	CSM7KOKD	metatranscriptomics		17410551.0	CSM7KOKD_C3016C18_MTX
CSM7KOPS_C3016C19_MTX	CSM7KOPS	metatranscriptomics		12911290.0	CSM7KOPS_C3016C19_MTX
CSM7KOPU_C3016C20_MTX	CSM7KOPU	metatranscriptomics		13770917.0	CSM7KOPU_C3016C20_MTX
CSM7KOPW_C3016C21_MTX	CSM7KOPW	metatranscriptomics		18020214.0	CSM7KOPW_C3016C21_MTX
CSM67UB9_C3017C4_MTX	CSM67UB9	metatranscriptomics		14032578.0	CSM67UB9_C3017C4_MTX
CSM79HJA_C3017C11_MTX	CSM79HJA	metatranscriptomics		12699520.0	CSM79HJA_C3017C11_MTX
CSM7KOKJ_C3017C15_MTX	CSM7KOKJ	metatranscriptomics		16892224.0	CSM7KOKJ_C3017C15_MTX
CSM7KOKN_C3017C17_MTX	CSM7KOKN	metatranscriptomics		20492952.0	CSM7KOKN_C3017C17_MTX
CSM7KOR2_C3017C21_MTX	CSM7KOR2	metatranscriptomics		2492970.0	CSM7KOR2_C3017C21_MTX
CSM79HHO_C3021C2_MTX	CSM79HHO	metatranscriptomics		12977652.0	CSM79HHO_C3021C2_MTX
CSM79HHM_C3021C3_MTX	CSM79HHM	metatranscriptomics		19451091.0	CSM79HHM_C3021C3_MTX
CSM79HHU_C3021C5_MTX	CSM79HHU	metatranscriptomics		18315053.0	CSM79HHU_C3021C5_MTX
CSM79HN6_C3021C9_MTX	CSM79HN6	metatranscriptomics		6219895.0	CSM79HN6_C3021C9_MTX
CSM7KOLM_C3021C15_MTX	CSM7KOLM	metatranscriptomics		14439142.0	CSM7KOLM_C3021C15_MTX
CSM7KOSV_C3021C19_MTX	CSM7KOSV	metatranscriptomics		17615373.0	CSM7KOSV_C3021C19_MTX
CSM7KOSX_C3021C20_MTX	CSM7KOSX	metatranscriptomics		6692489.0	CSM7KOSX_C3021C20_MTX
CSM79HGX_C3022C4_MTX	CSM79HGX	metatranscriptomics		35235621.0	CSM79HGX_C3022C4_MTX
CSM79HGZ_C3022C5_MTX	CSM79HGZ	metatranscriptomics		16305928.0	CSM79HGZ_C3022C5_MTX
CSM79HOZ_C3022C9_MTX	CSM79HOZ	metatranscriptomics		21957438.0	CSM79HOZ_C3022C9_MTX
CSM79HP4_C3022C11_MTX	CSM79HP4	metatranscriptomics		23693148.0	CSM79HP4_C3022C11_MTX
CSM7KOOH_C3022C14_MTX	CSM7KOOH	metatranscriptomics		18964578.0	CSM7KOOH_C3022C14_MTX
CSM7KOOR_C3022C19_MTX	CSM7KOOR	metatranscriptomics		15005828.0	CSM7KOOR_C3022C19_MTX
CSMAG78W_C3022C23_MTX	CSMAG78W	metatranscriptomics		15850240.0	CSMAG78W_C3022C23_MTX
CSM79HH4_C3023C3_MTX	CSM79HH4	metatranscriptomics		16586183.0	CSM79HH4_C3023C3_MTX
CSM79HH8_C3023C5_MTX	CSM79HH8	metatranscriptomics		22385362.0	CSM79HH8_C3023C5_MTX
CSM79HPA_C3023C8_MTX	CSM79HPA	metatranscriptomics		15479530.0	CSM79HPA_C3023C8_MTX
CSM79HPC_C3023C9_MTX	CSM79HPC	metatranscriptomics		14336537.0	CSM79HPC_C3023C9_MTX
CSM7KONK_C3023C18_MTX	CSM7KONK	metatranscriptomics		11989924.0	CSM7KONK_C3023C18_MTX
CSM7KOTC_C3023C20_MTX	CSM7KOTC	metatranscriptomics		12785908.0	CSM7KOTC_C3023C20_MTX
CSM7KOTK_C3023C24_MTX	CSM7KOTK	metatranscriptomics		8617407.0	CSM7KOTK_C3023C24_MTX
CSM79HJM_C3027C2_MTX	CSM79HJM	metatranscriptomics		31304656.0	CSM79HJM_C3027C2_MTX
CSM79HJO_C3027C3_MTX	CSM79HJO	metatranscriptomics		19386403.0	CSM79HJO_C3027C3_MTX
CSM79HJS_C3027C5_MTX	CSM79HJS	metatranscriptomics		23567324.0	CSM79HJS_C3027C5_MTX
CSM79HR2_C3027C10_MTX	CSM79HR2	metatranscriptomics		37608836.0	CSM79HR2_C3027C10_MTX
CSM79HR6_C3027C12_MTX	CSM79HR6	metatranscriptomics		15557910.0	CSM79HR6_C3027C12_MTX
CSM7KOOV_C3027C14_MTX	CSM7KOOV	metatranscriptomics		11681557.0	CSM7KOOV_C3027C14_MTX
CSMA9J65_C3027C19_MTX	CSMA9J65	metatranscriptomics		33205882.0	CSMA9J65_C3027C19_MTX
CSMAIG7X_C3027C24_MTX	CSMAIG7X	metatranscriptomics		18078297.0	CSMAIG7X_C3027C24_MTX
CSM7KOKR_C3028C7_MTX	CSM7KOKR	metatranscriptomics		13681639.0	CSM7KOKR_C3028C7_MTX
CSM7KOKZ_C3028C11_MTX	CSM7KOKZ	metatranscriptomics		15570904.0	CSM7KOKZ_C3028C11_MTX
CSM7KORC_C3028C13_MTX	CSM7KORC	metatranscriptomics		27023478.0	CSM7KORC_C3028C13_MTX
CSM7KORK_C3028C15_MTX	CSM7KORK	metatranscriptomics		30396219.0	CSM7KORK_C3028C15_MTX
CSM7KORG_C3028C17_MTX	CSM7KORG	metatranscriptomics		8395503.0	CSM7KORG_C3028C17_MTX
CSM79HNO_C3030C2_MTX	CSM79HNO	metatranscriptomics		23111882.0	CSM79HNO_C3030C2_MTX
CSM79HNU_C3030C5_MTX	CSM79HNU	metatranscriptomics		22546673.0	CSM79HNU_C3030C5_MTX
CSM7KOMB_C3030C9_MTX	CSM7KOMB	metatranscriptomics		12088916.0	CSM7KOMB_C3030C9_MTX
CSM7KOSL_C3030C13_MTX	CSM7KOSL	metatranscriptomics		34920023.0	CSM7KOSL_C3030C13_MTX
CSM7KOSP_C3030C15_MTX	CSM7KOSP	metatranscriptomics		26792913.0	CSM7KOSP_C3030C15_MTX
CSM79HR8_C3031C2_MTX	CSM79HR8	metatranscriptomics		6004849.0	CSM79HR8_C3031C2_MTX
CSM79HRC_C3031C5_MTX	CSM79HRC	metatranscriptomics		14225254.0	CSM79HRC_C3031C5_MTX
CSM79HRG_C3031C7_MTX	CSM79HRG	metatranscriptomics		10717343.0	CSM79HRG_C3031C7_MTX
CSM7KOO5_C3031C8_MTX	CSM7KOO5	metatranscriptomics		27659928.0	CSM7KOO5_C3031C8_MTX
CSM7KOO9_C3031C10_MTX	CSM7KOO9	metatranscriptomics		16855145.0	CSM7KOO9_C3031C10_MTX
CSM7KOOD_C3031C11_MTX	CSM7KOOD	metatranscriptomics		20974221.0	CSM7KOOD_C3031C11_MTX
CSM7KOOF_C3031C12_MTX	CSM7KOOF	metatranscriptomics		19390555.0	CSM7KOOF_C3031C12_MTX
CSM9X1Z4_C3031C13_MTX	CSM9X1Z4	metatranscriptomics		29034248.0	CSM9X1Z4_C3031C13_MTX
CSM9X1ZC_C3031C15_MTX	CSM9X1ZC	metatranscriptomics		10714981.0	CSM9X1ZC_C3031C15_MTX
CSM7KOU9_C3032C8_MTX	CSM7KOU9	metatranscriptomics		16990321.0	CSM7KOU9_C3032C8_MTX
CSM9X22K_C3032C21_MTX	CSM9X22K	metatranscriptomics		13792529.0	CSM9X22K_C3032C21_MTX
CSM7KORO_C3034C2_MTX	CSM7KORO	metatranscriptomics		16025173.0	CSM7KORO_C3034C2_MTX
CSM7KORM_C3034C3_MTX	CSM7KORM	metatranscriptomics		20477956.0	CSM7KORM_C3034C3_MTX
CSM7KORU_C3034C5_MTX	CSM7KORU	metatranscriptomics		11608503.0	CSM7KORU_C3034C5_MTX
CSM9X1XU_C3034C8_MTX	CSM9X1XU	metatranscriptomics		32516013.0	CSM9X1XU_C3034C8_MTX
CSM9X1Y3_C3034C12_MTX	CSM9X1Y3	metatranscriptomics		20675858.0	CSM9X1Y3_C3034C12_MTX
CSM9X21J_C3034C15_MTX	CSM9X21J	metatranscriptomics		29271820.0	CSM9X21J_C3034C15_MTX
CSM7KOTQ_C3035C4_MTX	CSM7KOTQ	metatranscriptomics		26213943.0	CSM7KOTQ_C3035C4_MTX
CSM7KOTS_C3035C5_MTX	CSM7KOTS	metatranscriptomics		21431597.0	CSM7KOTS_C3035C5_MTX
CSM7KOTU_C3035C6_MTX	CSM7KOTU	metatranscriptomics		29158638.0	CSM7KOTU_C3035C6_MTX
CSM9X1YV_C3035C8_MTX	CSM9X1YV	metatranscriptomics		21265200.0	CSM9X1YV_C3035C8_MTX
CSM9X21T_C3035C13_MTX	CSM9X21T	metatranscriptomics		21664606.0	CSM9X21T_C3035C13_MTX
CSM9X235_C3035C19_MTX	CSM9X235	metatranscriptomics		25468180.0	CSM9X235_C3035C19_MTX
CSM9X237_C3035C20_MTX	CSM9X237	metatranscriptomics		27547685.0	CSM9X237_C3035C20_MTX
CSM9X23B_C3035C22_MTX	CSM9X23B	metatranscriptomics		33475845.0	CSM9X23B_C3035C22_MTX
CSM7KOUL_C3037C3_MTX	CSM7KOUL	metatranscriptomics		15243152.0	CSM7KOUL_C3037C3_MTX
CSM7KOUN_C3037C4_MTX	CSM7KOUN	metatranscriptomics		20218644.0	CSM7KOUN_C3037C4_MTX
CSM9X219_C3037C7_MTX	CSM9X219	metatranscriptomics		21106952.0	CSM9X219_C3037C7_MTX
CSM9X213_C3037C8_MTX	CSM9X213	metatranscriptomics		14787698.0	CSM9X213_C3037C8_MTX
CSM9X22S_C3037C16_MTX	CSM9X22S	metatranscriptomics		14628055.0	CSM9X22S_C3037C16_MTX
CSM9X22U_C3037C17_MTX	CSM9X22U	metatranscriptomics		11507779.0	CSM9X22U_C3037C17_MTX
CSM9X23N_C3037C21_MTX	CSM9X23N	metatranscriptomics		13140621.0	CSM9X23N_C3037C21_MTX
ESM5MEDZ_P_G89290	ESM5MEDZ_P	metatranscriptomics	6.0	16265685.0	ESM5MEDZ_G89290
ESM5MEE2_P_G89292	ESM5MEE2_P	metatranscriptomics	6.0	11836758.0	ESM5MEE2_G89292
ESM5MEE6_P_G89307	ESM5MEE6_P	metatranscriptomics	6.0	22560954.0	ESM5MEE6_G89307
ESM5ME9D_P_G89362	ESM5ME9D_P	metatranscriptomics	6.0	43955989.0	ESM5ME9D_G89362
ESM5ME9G_P_G89350	ESM5ME9G_P	metatranscriptomics	6.0	6334678.0	ESM5ME9G_G89350
ESM5MEBA_P_G89380	ESM5MEBA_P	metatranscriptomics	6.0	3383438.0	ESM5MEBA_G89380
ESM5GEXY_E5001C12_MTX	ESM5GEXY	metatranscriptomics		19379700.0	ESM5GEXY_E5001C12_MTX
ESM5MEBG_E5001C16_MTX	ESM5MEBG	metatranscriptomics		15127377.0	ESM5MEBG_E5001C16_MTX
ESM5MECL_E5001C20_MTX	ESM5MECL	metatranscriptomics		22637344.0	ESM5MECL_E5001C20_MTX
ESM5GEYU_P_G89302	ESM5GEYU_P	metatranscriptomics	6.0	7652557.0	ESM5GEYU_G89302
ESM5GEZ3_P_G89315	ESM5GEZ3_P	metatranscriptomics	6.0	6165969.0	ESM5GEZ3_G89315
ESM5MEBP_P_G89329	ESM5MEBP_P	metatranscriptomics	6.0	23977450.0	ESM5MEBP_G89329
ESM5ME9H_P_G89363	ESM5ME9H_P	metatranscriptomics	6.0	8351684.0	ESM5ME9H_G89363
ESM5MEEJ_P_G89311	ESM5MEEJ_P	metatranscriptomics	6.0	10771695.0	ESM5MEEJ_G89311
ESM5MEBS_E5004C8_MTX	ESM5MEBS	metatranscriptomics		14789804.0	ESM5MEBS_E5004C8_MTX
ESM5MEBU_E5004C9_MTX	ESM5MEBU	metatranscriptomics		18318474.0	ESM5MEBU_E5004C9_MTX
ESM5MEC5_E5004C14_MTX	ESM5MEC5	metatranscriptomics		44392908.0	ESM5MEC5_E5004C14_MTX
ESM5ME9U_E5004C22_MTX	ESM5ME9U	metatranscriptomics		11750974.0	ESM5ME9U_E5004C22_MTX
ESM5GEYY_P_G89314	ESM5GEYY_P	metatranscriptomics	6.0	10659135.0	ESM5GEYY_G89314
ESM5GEYW_P_G89335	ESM5GEYW_P	metatranscriptomics	6.0	11977697.0	ESM5GEYW_G89335
ESM5MEA7_P_G89351	ESM5MEA7_P	metatranscriptomics	6.0	9724233.0	ESM5MEA7_G89351
ESM5MEDN_E5009C2_MTX	ESM5MEDN	metatranscriptomics		5507409.0	ESM5MEDN_E5009C2_MTX
ESM5MEDF_E5009C7_MTX	ESM5MEDF	metatranscriptomics		5346100.0	ESM5MEDF_E5009C7_MTX
ESM7F5AK_E5009C13_MTX	ESM7F5AK	metatranscriptomics		10766373.0	ESM7F5AK_E5009C13_MTX
ESM7F5CB_E5009C18_MTX	ESM7F5CB	metatranscriptomics		7569723.0	ESM7F5CB_E5009C18_MTX
ESM5MEB7_E5013C2_MTX	ESM5MEB7	metatranscriptomics		20325692.0	ESM5MEB7_E5013C2_MTX
ESM5MED2_E5013C3_MTX	ESM5MED2	metatranscriptomics		18985031.0	ESM5MED2_E5013C3_MTX
ESM718V8_E5013C5_MTX	ESM718V8	metatranscriptomics		10144658.0	ESM718V8_E5013C5_MTX
ESM718TK_E5013C8_MTX	ESM718TK	metatranscriptomics		13762739.0	ESM718TK_E5013C8_MTX
ESM718TF_E5013C12_MTX	ESM718TF	metatranscriptomics		10135332.0	ESM718TF_E5013C12_MTX
ESM718T7_E5013C14_MTX	ESM718T7	metatranscriptomics		5162254.0	ESM718T7_E5013C14_MTX
ESM7F5C5_E5013C16_MTX	ESM7F5C5	metatranscriptomics		27948923.0	ESM7F5C5_E5013C16_MTX
HSM5FZBQ_P_G89295	HSM5FZBQ_P	metatranscriptomics	6.0	10080804.0	HSM5FZBQ_G89295
HSM5FZBP_P_G89320	HSM5FZBP_P	metatranscriptomics	6.0	11910804.0	HSM5FZBP_G89320
HSM5MD5K_P_G89355	HSM5MD5K_P	metatranscriptomics	6.0	3224874.0	HSM5MD5K_G89355
HSM5FZC2_P_G89381	HSM5FZC2_P	metatranscriptomics	6.0	7344413.0	HSM5FZC2_G89381
HSM5FZBZ_H4001C11_MTX	HSM5FZBZ	metatranscriptomics		21935874.0	HSM5FZBZ_H4001C11_MTX
HSM5MD4U_P_G89331	HSM5MD4U_P	metatranscriptomics	6.0	20562790.0	HSM5MD4U_G89331
HSM5MD53_H4004C6_MTX	HSM5MD53	metatranscriptomics		9697217.0	HSM5MD53_H4004C6_MTX
HSM5MD5P_H4004C9_MTX	HSM5MD5P	metatranscriptomics		24684510.0	HSM5MD5P_H4004C9_MTX
HSM6XRSG_H4004C13_MTX	HSM6XRSG	metatranscriptomics		13606117.0	HSM6XRSG_H4004C13_MTX
HSM6XRSI_H4004C14_MTX	HSM6XRSI	metatranscriptomics		13356579.0	HSM6XRSI_H4004C14_MTX
HSM7CYZT_H4004C19_MTX	HSM7CYZT	metatranscriptomics		7027492.0	HSM7CYZT_H4004C19_MTX
HSM7CYZV_H4004C20_MTX	HSM7CYZV	metatranscriptomics		10188663.0	HSM7CYZV_H4004C20_MTX
HSM7CZ14_H4004C24_MTX	HSM7CZ14	metatranscriptomics		10975126.0	HSM7CZ14_H4004C24_MTX
HSM5MD4B_P_G89352	HSM5MD4B_P	metatranscriptomics	6.0	6721934.0	HSM5MD4B_G89352
HSM5MD4A_P_G89378	HSM5MD4A_P	metatranscriptomics	6.0	7127974.0	HSM5MD4A_G89378
HSM5MD48_H4006C6_MTX	HSM5MD48	metatranscriptomics		39203888.0	HSM5MD48_H4006C6_MTX
HSM5MD7K_H4006C7_MTX	HSM5MD7K	metatranscriptomics		34300226.0	HSM5MD7K_H4006C7_MTX
HSM5MD7O_H4006C9_MTX	HSM5MD7O	metatranscriptomics		34511227.0	HSM5MD7O_H4006C9_MTX
HSM5MD7Q_H4006C10_MTX	HSM5MD7Q	metatranscriptomics		6536987.0	HSM5MD7Q_H4006C10_MTX
HSM5MD7S_H4006C11_MTX	HSM5MD7S	metatranscriptomics		16482905.0	HSM5MD7S_H4006C11_MTX
HSM5MD7U_H4006C12_MTX	HSM5MD7U	metatranscriptomics		21942647.0	HSM5MD7U_H4006C12_MTX
HSM67VEC_H4006C13_MTX	HSM67VEC	metatranscriptomics		21544211.0	HSM67VEC_H4006C13_MTX
HSM67VEE_H4006C14_MTX	HSM67VEE	metatranscriptomics		14607089.0	HSM67VEE_H4006C14_MTX
HSM67VEI_H4006C16_MTX	HSM67VEI	metatranscriptomics		9454119.0	HSM67VEI_H4006C16_MTX
HSM67VEK_H4006C17_MTX	HSM67VEK	metatranscriptomics		20520449.0	HSM67VEK_H4006C17_MTX
HSM67VEM_H4006C18_MTX	HSM67VEM	metatranscriptomics		16654498.0	HSM67VEM_H4006C18_MTX
HSM67VEM_TR_H4006C18_MTX	HSM67VEM_TR	metatranscriptomics		13738059.0	HSM67VEM_H4006C18_MTX
HSM7CYX2_H4006C19_MTX	HSM7CYX2	metatranscriptomics		13209191.0	HSM7CYX2_H4006C19_MTX
HSM7CYX4_H4006C20_MTX	HSM7CYX4	metatranscriptomics		10565125.0	HSM7CYX4_H4006C20_MTX
HSM7CYX6_H4006C21_MTX	HSM7CYX6	metatranscriptomics		13171775.0	HSM7CYX6_H4006C21_MTX
HSM7CYX8_H4006C22_MTX	HSM7CYX8	metatranscriptomics		14633458.0	HSM7CYX8_H4006C22_MTX
HSM7CYXC_H4006C24_MTX	HSM7CYXC	metatranscriptomics		9121160.0	HSM7CYXC_H4006C24_MTX
HSM5MD4N_H4007C6_MTX	HSM5MD4N	metatranscriptomics		40239230.0	HSM5MD4N_H4007C6_MTX
HSM6XRSN_H4007C9_MTX	HSM6XRSN	metatranscriptomics		9873144.0	HSM6XRSN_H4007C9_MTX
HSM6XRST_H4007C12_MTX	HSM6XRST	metatranscriptomics		14758719.0	HSM6XRST_H4007C12_MTX
HSM67VHW_H4007C16_MTX	HSM67VHW	metatranscriptomics		30826947.0	HSM67VHW_H4007C16_MTX
HSM5MD8A_P_G89360	HSM5MD8A_P	metatranscriptomics	6.0	10033157.0	HSM5MD8A_G89360
HSM5MD57_P_G89341	HSM5MD57_P	metatranscriptomics	6.0	15854649.0	HSM5MD57_G89341
HSM5MD59_P_G89373	HSM5MD59_P	metatranscriptomics	6.0	4530566.0	HSM5MD59_G89373
HSM5MD5B_H4008C4_MTX	HSM5MD5B	metatranscriptomics		16319832.0	HSM5MD5B_H4008C4_MTX
HSM5MD5D_H4008C5_MTX	HSM5MD5D	metatranscriptomics		8032818.0	HSM5MD5D_H4008C5_MTX
HSM6XRSX_H4008C7_MTX	HSM6XRSX	metatranscriptomics		7746152.0	HSM6XRSX_H4008C7_MTX
HSM67VFZ_H4008C14_MTX	HSM67VFZ	metatranscriptomics		9110604.0	HSM67VFZ_H4008C14_MTX
HSM67VG8_H4008C18_MTX	HSM67VG8	metatranscriptomics		5934318.0	HSM67VG8_H4008C18_MTX
